FlightKey,FlightID,DateKey,RouteKey,AircraftKey,DelayCodeKey,ScheduledDepartureDateTime,ActualDepartureDateTime,ScheduledArrivalDateTime,ActualArrivalDateTime,ScheduledBlockMinutes,ActualBlockMinutes,DepartureDelayMinutes,ArrivalDelayMinutes,ReactionaryDelayMinutes,ScheduledTurnaroundMinutes,ActualTurnaroundMinutes,SeatsAvailable,PassengersBoarded,CargoKG,FuelBurnPlannedKG,FuelBurnActualKG,FlightStatus,IsCancelled
104783,FA104783,20250612,17,17,3,2025-06-12 14:45:00,2025-06-12 14:48:00,2025-06-12 20:21:00,2025-06-12 20:21:00,336,333,3,0,0,90,90,296,243,1630,31360.0,34033.0,Completed,False
104784,FA104784,20250612,18,1,1,2025-06-12 11:00:00,2025-06-12 11:03:00,2025-06-12 13:43:00,2025-06-12 13:52:00,163,169,3,9,0,45,45,180,142,628,6520.0,6713.8,Completed,False
104785,FA104785,20250612,19,12,1,2025-06-12 22:30:00,2025-06-12 22:30:00,2025-06-13 00:30:00,2025-06-13 00:33:00,120,123,0,3,0,45,45,189,153,87,5200.0,4765.2,Completed,False
104786,FA104786,20250612,20,13,1,2025-06-12 11:45:00,2025-06-12 11:47:00,2025-06-12 17:34:00,2025-06-12 17:31:00,349,344,2,0,0,90,90,296,212,2129,32573.3,31682.6,Completed,False
104787,FA104787,20250612,21,8,1,2025-06-12 21:00:00,2025-06-12 21:04:00,2025-06-12 23:55:00,2025-06-12 23:57:00,175,173,4,2,0,45,45,189,158,0,7583.3,7493.6,Completed,False
104788,FA104788,20250612,22,7,1,2025-06-12 14:45:00,2025-06-12 14:49:00,2025-06-12 16:55:00,2025-06-12 17:08:00,130,139,4,13,0,45,45,189,142,568,5633.3,6139.1,Completed,False
104789,FA104789,20250612,22,7,1,2025-06-12 20:00:00,2025-06-12 20:01:00,2025-06-12 22:10:00,2025-06-12 22:07:00,130,126,1,0,0,45,45,189,159,1167,5633.3,5100.3,Completed,False
104790,FA104790,20250612,23,17,3,2025-06-12 17:00:00,2025-06-12 17:15:00,2025-06-12 20:18:00,2025-06-12 20:29:00,198,194,15,11,0,90,90,296,218,2155,18480.0,19422.3,Completed,False
104791,FA104791,20250612,23,14,8,2025-06-12 21:00:00,2025-06-12 21:13:00,2025-06-13 00:18:00,2025-06-13 00:25:00,198,192,13,7,0,90,90,296,242,2041,18480.0,18571.8,Completed,False
104792,FA104792,20250612,24,9,1,2025-06-12 06:00:00,2025-06-12 06:06:00,2025-06-12 09:25:00,2025-06-12 09:36:00,205,210,6,11,0,45,45,189,154,461,8883.3,7936.2,Completed,False
104793,FA104793,20250612,25,16,1,2025-06-12 09:15:00,2025-06-12 09:15:00,2025-06-12 15:22:00,2025-06-12 15:24:00,367,369,0,2,0,90,90,296,263,1915,34253.3,34784.0,Completed,False
104794,FA104794,20250613,1,17,5,2025-06-13 17:15:00,2025-06-13 17:47:00,2025-06-13 23:59:00,2025-06-14 00:32:00,404,405,32,33,0,90,90,296,250,2425,37706.7,37893.4,Completed,False
104795,FA104795,20250613,2,18,1,2025-06-13 09:00:00,2025-06-13 09:00:00,2025-06-13 22:22:00,2025-06-13 22:24:00,802,804,0,2,0,90,90,296,227,1774,74853.3,74747.0,Completed,False
104796,FA104796,20250613,3,2,1,2025-06-13 05:00:00,2025-06-13 05:08:00,2025-06-13 07:46:00,2025-06-13 07:53:00,166,165,8,7,0,45,45,180,144,951,6640.0,6540.2,Completed,False
104797,FA104797,20250613,3,2,1,2025-06-13 22:15:00,2025-06-13 22:15:00,2025-06-14 01:01:00,2025-06-14 00:58:00,166,163,0,0,0,45,45,180,166,846,6640.0,6903.6,Completed,False
104798,FA104798,20250613,4,8,1,2025-06-13 20:00:00,2025-06-13 20:00:00,2025-06-13 23:01:00,2025-06-13 23:00:00,181,180,0,0,0,45,45,189,146,469,7843.3,8512.7,Completed,False
104799,FA104799,20250613,4,8,1,2025-06-13 20:30:00,2025-06-13 20:30:00,2025-06-13 23:31:00,2025-06-13 23:29:00,181,179,0,0,0,45,45,189,153,974,7843.3,7807.3,Completed,False
104800,FA104800,20250613,5,7,1,2025-06-13 15:00:00,2025-06-13 15:07:00,2025-06-13 18:32:00,2025-06-13 18:46:00,212,219,7,14,0,45,45,189,149,828,9186.7,9660.6,Completed,False
104801,FA104801,20250613,6,14,1,2025-06-13 20:45:00,2025-06-13 20:50:00,2025-06-14 02:42:00,2025-06-14 02:51:00,357,361,5,9,0,90,90,296,263,1523,33320.0,36187.1,Completed,False
104802,FA104802,20250613,7,17,1,2025-06-13 18:30:00,2025-06-13 18:33:00,2025-06-14 03:31:00,2025-06-14 03:31:00,541,538,3,0,0,90,90,296,255,2557,50493.3,49650.9,Completed,False
104803,FA104803,20250613,8,10,2,2025-06-13 10:00:00,2025-06-13 10:11:00,2025-06-13 13:17:00,2025-06-13 13:24:00,197,193,11,7,0,45,45,189,152,1195,8536.7,8855.1,Completed,False
104804,FA104804,20250613,9,14,1,2025-06-13 10:15:00,2025-06-13 10:15:00,2025-06-13 16:45:00,2025-06-13 16:45:00,390,390,0,0,0,90,90,296,271,2319,36400.0,38637.6,Completed,False
104805,FA104805,20250613,10,17,1,2025-06-13 06:45:00,2025-06-13 06:54:00,2025-06-13 19:21:00,2025-06-13 19:38:00,756,764,9,17,0,90,90,296,242,1897,70560.0,74894.5,Completed,False
104806,FA104806,20250613,11,17,4,2025-06-13 15:00:00,2025-06-13 15:33:00,2025-06-13 21:13:00,2025-06-13 21:43:00,373,370,33,30,0,90,90,296,248,2159,34813.3,35084.4,Completed,False
104807,FA104807,20250613,12,6,1,2025-06-13 10:30:00,2025-06-13 10:38:00,2025-06-13 13:15:00,2025-06-13 13:22:00,165,164,8,7,0,45,45,180,164,564,6600.0,6952.5,Completed,False
104808,FA104808,20250613,12,4,1,2025-06-13 22:30:00,2025-06-13 22:33:00,2025-06-14 01:15:00,2025-06-14 01:22:00,165,169,3,7,0,45,45,180,150,1021,6600.0,6534.5,Completed,False
104809,FA104809,20250613,13,14,1,2025-06-13 18:45:00,2025-06-13 18:45:00,2025-06-14 01:39:00,2025-06-14 01:44:00,414,419,0,5,0,90,120,296,264,2001,38640.0,39675.9,Completed,False
104810,FA104810,20250613,14,17,1,2025-06-13 11:30:00,2025-06-13 11:30:00,2025-06-13 18:33:00,2025-06-13 18:39:00,423,429,0,6,0,90,90,296,259,1065,39480.0,37475.5,Completed,False
104811,FA104811,20250613,15,14,1,2025-06-13 20:30:00,2025-06-13 20:30:00,2025-06-14 00:14:00,2025-06-14 00:11:00,224,221,0,0,0,90,90,296,246,1759,20906.7,20376.7,Completed,False
104812,FA104812,20250613,15,15,5,2025-06-13 10:45:00,2025-06-13 10:55:00,2025-06-13 14:29:00,2025-06-13 14:45:00,224,230,10,16,0,90,90,296,233,1117,20906.7,19618.5,Completed,False
104813,FA104813,20250613,16,18,7,2025-06-13 14:30:00,2025-06-13 15:18:00,2025-06-13 20:43:00,2025-06-13 21:38:00,373,380,48,55,0,90,90,296,226,1703,34813.3,34793.2,Completed,False
104814,FA104814,20250613,17,18,1,2025-06-13 09:45:00,2025-06-13 09:45:00,2025-06-13 15:21:00,2025-06-13 15:25:00,336,340,0,4,0,90,90,296,258,1185,31360.0,29474.6,Completed,False
104815,FA104815,20250613,18,1,1,2025-06-13 11:30:00,2025-06-13 11:30:00,2025-06-13 14:13:00,2025-06-13 14:18:00,163,168,0,5,0,45,45,180,150,599,6520.0,6194.9,Completed,False
104816,FA104816,20250613,18,2,1,2025-06-13 07:15:00,2025-06-13 07:21:00,2025-06-13 09:58:00,2025-06-13 10:04:00,163,163,6,6,0,45,45,180,162,347,6520.0,6166.1,Completed,False
104817,FA104817,20250613,19,11,8,2025-06-13 18:00:00,2025-06-13 18:15:00,2025-06-13 20:00:00,2025-06-13 20:09:00,120,114,15,9,0,45,45,189,145,407,5200.0,4947.2,Completed,False
104818,FA104818,20250613,20,13,1,2025-06-13 09:45:00,2025-06-13 09:45:00,2025-06-13 15:34:00,2025-06-13 15:28:00,349,343,0,0,0,90,90,296,255,1230,32573.3,32250.4,Completed,False
104819,FA104819,20250613,21,10,3,2025-06-13 21:00:00,2025-06-13 21:04:00,2025-06-13 23:55:00,2025-06-13 23:54:00,175,170,4,0,0,45,45,189,158,698,7583.3,8441.6,Completed,False
104820,FA104820,20250613,21,8,7,2025-06-13 19:45:00,2025-06-13 20:34:00,2025-06-13 22:40:00,2025-06-13 23:38:00,175,184,49,58,0,45,45,189,171,692,7583.3,8095.3,Completed,False
104821,FA104821,20250613,22,7,8,2025-06-13 20:15:00,2025-06-13 20:25:00,2025-06-13 22:25:00,2025-06-13 22:29:00,130,124,10,4,0,45,89,189,169,655,5633.3,5907.3,Completed,False
104822,FA104822,20250613,23,15,1,2025-06-13 11:15:00,2025-06-13 11:20:00,2025-06-13 14:33:00,2025-06-13 14:40:00,198,200,5,7,0,90,90,296,246,1913,18480.0,18464.7,Completed,False
104823,FA104823,20250613,23,17,1,2025-06-13 09:15:00,2025-06-13 09:23:00,2025-06-13 12:33:00,2025-06-13 12:44:00,198,201,8,11,0,90,90,296,230,2262,18480.0,18397.3,Completed,False
104824,FA104824,20250613,24,10,1,2025-06-13 05:45:00,2025-06-13 05:45:00,2025-06-13 09:10:00,2025-06-13 09:05:00,205,200,0,0,0,45,45,189,137,338,8883.3,8600.1,Completed,False
104825,FA104825,20250613,24,12,4,2025-06-13 15:45:00,2025-06-13 16:13:00,2025-06-13 19:10:00,2025-06-13 19:44:00,205,211,28,34,0,45,45,189,154,269,8883.3,9609.8,Completed,False
104826,FA104826,20250613,25,16,2,2025-06-13 13:15:00,2025-06-13 13:45:00,2025-06-13 19:22:00,2025-06-13 19:58:00,367,373,30,36,0,90,90,296,265,1789,34253.3,35061.9,Completed,False
104827,FA104827,20250614,1,18,1,2025-06-14 09:00:00,2025-06-14 09:06:00,2025-06-14 15:44:00,2025-06-14 15:44:00,404,398,6,0,0,90,90,296,256,2085,37706.7,39659.2,Completed,False
104828,FA104828,20250614,2,14,1,2025-06-14 08:00:00,2025-06-14 08:00:00,2025-06-14 21:22:00,2025-06-14 21:26:00,802,806,0,4,0,90,90,296,249,1886,74853.3,73382.1,Completed,False
104829,FA104829,20250614,3,2,1,2025-06-14 14:30:00,2025-06-14 14:35:00,2025-06-14 17:16:00,2025-06-14 17:18:00,166,163,5,2,0,45,45,180,143,852,6640.0,6840.2,Completed,False
104830,FA104830,20250614,4,10,1,2025-06-14 07:15:00,2025-06-14 07:15:00,2025-06-14 10:16:00,2025-06-14 10:17:00,181,182,0,1,0,45,45,189,159,1427,7843.3,7668.1,Completed,False
104831,FA104831,20250614,4,10,1,2025-06-14 09:45:00,2025-06-14 09:49:00,2025-06-14 12:46:00,2025-06-14 12:58:00,181,189,4,12,0,45,45,189,154,661,7843.3,8116.3,Completed,False
104832,FA104832,20250614,5,10,6,2025-06-14 09:30:00,2025-06-14 09:37:00,2025-06-14 13:02:00,2025-06-14 13:07:00,212,210,7,5,0,45,45,189,159,717,9186.7,9783.8,Completed,False
104833,FA104833,20250614,5,7,8,2025-06-14 10:00:00,2025-06-14 10:23:00,2025-06-14 13:32:00,2025-06-14 14:03:00,212,220,23,31,0,45,45,189,150,468,9186.7,8500.4,Completed,False
104834,FA104834,20250614,6,14,1,2025-06-14 20:30:00,2025-06-14 20:30:00,2025-06-15 02:27:00,2025-06-15 02:29:00,357,359,0,2,0,90,90,296,266,1605,33320.0,36698.4,Completed,False
104835,FA104835,20250614,7,17,1,2025-06-14 09:45:00,2025-06-14 09:52:00,2025-06-14 18:46:00,2025-06-14 18:49:00,541,537,7,3,0,90,90,296,262,1721,50493.3,55014.1,Completed,False
104836,FA104836,20250614,8,7,8,2025-06-14 21:00:00,2025-06-14 21:14:00,2025-06-15 00:17:00,2025-06-15 00:33:00,197,199,14,16,0,45,45,189,148,1038,8536.7,8294.3,Completed,False
104837,FA104837,20250614,8,8,2,2025-06-14 08:00:00,2025-06-14 08:09:00,2025-06-14 11:17:00,2025-06-14 11:30:00,197,201,9,13,0,45,45,189,151,1091,8536.7,8615.9,Completed,False
104838,FA104838,20250614,9,13,2,2025-06-14 08:30:00,2025-06-14 09:36:00,2025-06-14 15:00:00,2025-06-14 16:12:00,390,396,66,72,0,90,90,296,290,2189,36400.0,40783.5,Completed,False
104839,FA104839,20250614,10,18,1,2025-06-14 12:00:00,2025-06-14 12:04:00,2025-06-15 00:36:00,2025-06-15 00:43:00,756,759,4,7,0,90,90,296,256,1660,70560.0,76353.5,Completed,False
104840,FA104840,20250614,11,18,1,2025-06-14 19:30:00,2025-06-14 19:30:00,2025-06-15 01:43:00,2025-06-15 01:47:00,373,377,0,4,0,90,90,296,263,1964,34813.3,35875.8,Completed,False
104841,FA104841,20250614,12,1,1,2025-06-14 09:00:00,2025-06-14 09:02:00,2025-06-14 11:45:00,2025-06-14 11:52:00,165,170,2,7,0,45,45,180,165,126,6600.0,6888.4,Completed,False
104842,FA104842,20250614,13,16,1,2025-06-14 09:00:00,2025-06-14 09:02:00,2025-06-14 15:54:00,2025-06-14 15:58:00,414,416,2,4,0,90,90,296,246,1701,38640.0,38072.0,Completed,False
104843,FA104843,20250614,14,15,7,2025-06-14 17:30:00,2025-06-14 18:04:00,2025-06-15 00:33:00,2025-06-15 01:15:00,423,431,34,42,0,90,90,296,282,1359,39480.0,38846.7,Completed,False
104844,FA104844,20250614,15,18,1,2025-06-14 05:00:00,2025-06-14 05:01:00,2025-06-14 08:44:00,2025-06-14 08:52:00,224,231,1,8,0,90,90,296,261,2023,20906.7,21034.7,Completed,False
104845,FA104845,20250614,15,17,1,2025-06-14 08:45:00,2025-06-14 08:48:00,2025-06-14 12:29:00,2025-06-14 12:38:00,224,230,3,9,0,90,90,296,252,1815,20906.7,21614.1,Completed,False
104846,FA104846,20250614,17,13,1,2025-06-14 13:00:00,2025-06-14 13:00:00,2025-06-14 18:36:00,2025-06-14 18:35:00,336,335,0,0,0,90,90,296,272,1292,31360.0,32278.3,Completed,False
104847,FA104847,20250614,18,3,2,2025-06-14 13:15:00,2025-06-14 13:17:00,2025-06-14 15:58:00,2025-06-14 16:02:00,163,165,2,4,0,45,45,180,143,394,6520.0,6781.6,Completed,False
104848,FA104848,20250614,19,10,6,2025-06-14 12:30:00,2025-06-14 12:44:00,2025-06-14 14:30:00,2025-06-14 14:42:00,120,118,14,12,0,45,45,189,149,973,5200.0,5012.7,Completed,False
104849,FA104849,20250614,20,13,1,2025-06-14 20:00:00,2025-06-14 20:05:00,2025-06-15 01:49:00,2025-06-15 02:01:00,349,356,5,12,8,90,85,296,249,2270,32573.3,31646.2,Completed,False
104850,FA104850,20250614,21,7,1,2025-06-14 12:45:00,2025-06-14 12:45:00,2025-06-14 15:40:00,2025-06-14 15:43:00,175,178,0,3,0,45,45,189,164,494,7583.3,7565.9,Completed,False
104851,FA104851,20250614,21,11,5,2025-06-14 06:15:00,2025-06-14 06:44:00,2025-06-14 09:10:00,2025-06-14 09:35:00,175,171,29,25,0,45,45,189,163,31,7583.3,7598.2,Completed,False
104852,FA104852,20250614,22,7,1,2025-06-14 06:45:00,2025-06-14 06:45:00,2025-06-14 08:55:00,2025-06-14 08:53:00,130,128,0,0,0,45,45,189,143,133,5633.3,5121.0,Completed,False
104853,FA104853,20250614,22,8,1,2025-06-14 07:15:00,2025-06-14 07:20:00,2025-06-14 09:25:00,2025-06-14 09:37:00,130,137,5,12,0,45,45,189,157,519,5633.3,5646.7,Completed,False
104854,FA104854,20250614,23,17,10,2025-06-14 15:15:00,2025-06-14 15:28:00,2025-06-14 18:33:00,2025-06-14 18:44:00,198,196,13,11,13,90,157,296,281,1821,18480.0,19540.0,Completed,False
104855,FA104855,20250614,24,7,1,2025-06-14 20:00:00,2025-06-14 20:02:00,2025-06-14 23:25:00,2025-06-14 23:35:00,205,213,2,10,0,45,45,189,173,187,8883.3,8395.8,Completed,False
104856,FA104856,20250614,24,7,1,2025-06-14 19:30:00,2025-06-14 19:31:00,2025-06-14 22:55:00,2025-06-14 23:01:00,205,210,1,6,0,45,45,189,155,623,8883.3,8595.7,Completed,False
104857,FA104857,20250614,25,18,1,2025-06-14 21:30:00,2025-06-14 21:34:00,2025-06-15 03:37:00,2025-06-15 03:44:00,367,370,4,7,0,90,90,296,274,1500,34253.3,32217.4,Completed,False
104858,FA104858,20250615,1,16,1,2025-06-15 16:15:00,2025-06-15 16:15:00,2025-06-15 22:59:00,2025-06-15 22:54:00,404,399,0,0,0,90,90,296,240,1271,37706.7,41453.8,Completed,False
104859,FA104859,20250615,2,17,1,2025-06-15 10:15:00,2025-06-15 10:15:00,2025-06-15 23:37:00,2025-06-15 23:44:00,802,809,0,7,0,90,90,296,223,1249,74853.3,76171.7,Completed,False
104860,FA104860,20250615,3,3,3,2025-06-15 07:00:00,2025-06-15 07:18:00,2025-06-15 09:46:00,2025-06-15 10:00:00,166,162,18,14,0,45,45,180,143,387,6640.0,7505.6,Completed,False
104861,FA104861,20250615,4,9,7,2025-06-15 16:45:00,2025-06-15 16:55:00,2025-06-15 19:46:00,2025-06-15 19:51:00,181,176,10,5,0,45,45,189,137,1024,7843.3,8074.1,Completed,False
104862,FA104862,20250615,4,10,4,2025-06-15 12:45:00,2025-06-15 12:49:00,2025-06-15 15:46:00,2025-06-15 15:53:00,181,184,4,7,0,45,45,189,158,1169,7843.3,8398.2,Completed,False
104863,FA104863,20250615,5,11,1,2025-06-15 17:30:00,2025-06-15 17:30:00,2025-06-15 21:02:00,2025-06-15 21:08:00,212,218,0,6,0,45,45,189,138,164,9186.7,9518.4,Completed,False
104864,FA104864,20250615,6,15,1,2025-06-15 06:00:00,2025-06-15 06:00:00,2025-06-15 11:57:00,2025-06-15 11:57:00,357,357,0,0,0,90,90,296,253,1751,33320.0,35370.4,Completed,False
104865,FA104865,20250615,7,17,3,2025-06-15 14:00:00,2025-06-15 14:24:00,2025-06-15 23:01:00,2025-06-15 23:33:00,541,549,24,32,0,90,90,296,224,1902,50493.3,45545.4,Completed,False
104866,FA104866,20250615,8,7,1,2025-06-15 07:00:00,2025-06-15 07:00:00,2025-06-15 10:17:00,2025-06-15 10:25:00,197,205,0,8,0,45,45,189,131,673,8536.7,8047.4,Completed,False
104867,FA104867,20250615,8,10,9,2025-06-15 16:00:00,2025-06-15 16:44:00,2025-06-15 19:17:00,2025-06-15 20:01:00,197,197,44,44,44,45,15,189,157,520,8536.7,8018.8,Completed,False
104868,FA104868,20250615,9,15,4,2025-06-15 15:30:00,2025-06-15 15:44:00,2025-06-15 22:00:00,2025-06-15 22:17:00,390,393,14,17,0,90,90,296,236,1442,36400.0,34974.0,Completed,False
104869,FA104869,20250615,10,13,1,2025-06-15 20:00:00,2025-06-15 20:01:00,2025-06-16 08:36:00,2025-06-16 08:44:00,756,763,1,8,0,90,90,296,213,2042,70560.0,73846.3,Completed,False
104870,FA104870,20250615,11,15,1,2025-06-15 16:15:00,2025-06-15 16:20:00,2025-06-15 22:28:00,2025-06-15 22:29:00,373,369,5,1,0,90,90,296,245,1108,34813.3,35098.8,Completed,False
104871,FA104871,20250615,12,6,3,2025-06-15 09:00:00,2025-06-15 09:09:00,2025-06-15 11:45:00,2025-06-15 11:58:00,165,169,9,13,0,45,45,180,137,511,6600.0,7232.4,Completed,False
104872,FA104872,20250615,13,16,1,2025-06-15 17:00:00,2025-06-15 17:05:00,2025-06-15 23:54:00,2025-06-16 00:04:00,414,419,5,10,0,90,90,296,234,1710,38640.0,39582.4,Completed,False
104873,FA104873,20250615,14,13,3,2025-06-15 11:30:00,2025-06-15 11:56:00,2025-06-15 18:33:00,2025-06-15 19:03:00,423,427,26,30,0,90,90,296,250,2224,39480.0,40984.4,Completed,False
104874,FA104874,20250615,15,16,1,2025-06-15 09:30:00,2025-06-15 09:34:00,2025-06-15 13:14:00,2025-06-15 13:16:00,224,222,4,2,0,90,90,296,258,1905,20906.7,22341.2,Completed,False
104875,FA104875,20250615,16,18,1,2025-06-15 13:15:00,2025-06-15 13:17:00,2025-06-15 19:28:00,2025-06-15 19:38:00,373,381,2,10,0,90,90,296,253,2340,34813.3,37266.4,Completed,False
104876,FA104876,20250615,17,14,1,2025-06-15 16:15:00,2025-06-15 16:19:00,2025-06-15 21:51:00,2025-06-15 21:49:00,336,330,4,0,0,90,90,296,235,2086,31360.0,33610.6,Completed,False
104877,FA104877,20250615,18,4,6,2025-06-15 16:00:00,2025-06-15 16:34:00,2025-06-15 18:43:00,2025-06-15 19:22:00,163,168,34,39,0,45,45,180,148,373,6520.0,6728.9,Completed,False
104878,FA104878,20250615,20,16,1,2025-06-15 18:00:00,2025-06-15 18:00:00,2025-06-15 23:49:00,2025-06-15 23:57:00,349,357,0,8,0,90,90,296,242,2223,32573.3,33933.9,Completed,False
104879,FA104879,20250615,21,11,1,2025-06-15 16:15:00,2025-06-15 16:20:00,2025-06-15 19:10:00,2025-06-15 19:23:00,175,183,5,13,0,45,45,189,170,410,7583.3,7702.2,Completed,False
104880,FA104880,20250615,21,12,1,2025-06-15 11:15:00,2025-06-15 11:15:00,2025-06-15 14:10:00,2025-06-15 14:09:00,175,174,0,0,0,45,45,189,158,750,7583.3,7513.7,Completed,False
104881,FA104881,20250615,22,10,1,2025-06-15 16:15:00,2025-06-15 16:15:00,2025-06-15 18:25:00,2025-06-15 18:20:00,130,125,0,0,0,45,45,189,143,845,5633.3,5834.3,Completed,False
104882,FA104882,20250615,23,15,1,2025-06-15 06:00:00,2025-06-15 06:06:00,2025-06-15 09:18:00,2025-06-15 09:29:00,198,203,6,11,0,90,90,296,238,1694,18480.0,19840.7,Completed,False
104883,FA104883,20250615,23,14,3,2025-06-15 21:45:00,2025-06-15 22:07:00,2025-06-16 01:03:00,2025-06-16 01:27:00,198,200,22,24,0,90,90,296,244,2004,18480.0,19291.9,Completed,False
104884,FA104884,20250615,24,10,1,2025-06-15 19:45:00,2025-06-15 19:52:00,2025-06-15 23:10:00,2025-06-15 23:16:00,205,204,7,6,0,45,85,189,153,191,8883.3,9532.9,Completed,False
104885,FA104885,20250615,25,14,1,2025-06-15 20:45:00,2025-06-15 20:46:00,2025-06-16 02:52:00,2025-06-16 03:00:00,367,374,1,8,0,90,90,296,240,1202,34253.3,34231.8,Completed,False
104886,FA104886,20250616,1,18,1,2025-06-16 14:30:00,2025-06-16 14:38:00,2025-06-16 21:14:00,2025-06-16 21:29:00,404,411,8,15,0,90,90,296,256,1579,37706.7,41261.0,Completed,False
104887,FA104887,20250616,2,13,1,2025-06-16 07:45:00,2025-06-16 07:49:00,2025-06-16 21:07:00,2025-06-16 21:08:00,802,799,4,1,0,90,90,296,227,2073,74853.3,73116.0,Completed,False
104888,FA104888,20250616,3,5,7,2025-06-16 08:30:00,2025-06-16 09:27:00,2025-06-16 11:16:00,2025-06-16 12:20:00,166,173,57,64,0,45,45,180,140,376,6640.0,6183.6,Completed,False
104889,FA104889,20250616,3,3,1,2025-06-16 14:15:00,2025-06-16 14:16:00,2025-06-16 17:01:00,2025-06-16 17:01:00,166,165,1,0,0,45,45,180,131,1073,6640.0,7033.8,Completed,False
104890,FA104890,20250616,4,8,1,2025-06-16 06:15:00,2025-06-16 06:15:00,2025-06-16 09:16:00,2025-06-16 09:18:00,181,183,0,2,0,45,45,189,148,844,7843.3,7814.7,Completed,False
104891,FA104891,20250616,4,7,5,2025-06-16 13:45:00,2025-06-16 14:27:00,2025-06-16 16:46:00,2025-06-16 17:31:00,181,184,42,45,0,45,45,189,159,1149,7843.3,8350.7,Completed,False
104892,FA104892,20250616,5,12,1,2025-06-16 13:30:00,2025-06-16 13:40:00,2025-06-16 17:02:00,2025-06-16 17:20:00,212,220,10,18,0,45,45,189,136,903,9186.7,9301.6,Completed,False
104893,FA104893,20250616,5,10,1,2025-06-16 12:45:00,2025-06-16 12:53:00,2025-06-16 16:17:00,2025-06-16 16:27:00,212,214,8,10,0,45,45,189,154,971,9186.7,9114.8,Completed,False
104894,FA104894,20250616,6,17,1,2025-06-16 07:45:00,2025-06-16 07:48:00,2025-06-16 13:42:00,2025-06-16 13:49:00,357,361,3,7,0,90,90,296,243,2006,33320.0,33775.9,Completed,False
104895,FA104895,20250616,7,13,1,2025-06-16 08:45:00,2025-06-16 08:45:00,2025-06-16 17:46:00,2025-06-16 17:43:00,541,538,0,0,0,90,90,296,248,1641,50493.3,50393.2,Completed,False
104896,FA104896,20250616,8,12,1,2025-06-16 10:15:00,2025-06-16 10:15:00,2025-06-16 13:32:00,2025-06-16 13:31:00,197,196,0,0,0,45,45,189,146,488,8536.7,7765.9,Completed,False
104897,FA104897,20250616,9,13,5,2025-06-16 19:30:00,2025-06-16 19:45:00,2025-06-17 02:00:00,2025-06-17 02:10:00,390,385,15,10,0,90,107,296,243,1433,36400.0,38217.7,Completed,False
104898,FA104898,20250616,10,18,1,2025-06-16 07:15:00,2025-06-16 07:22:00,2025-06-16 19:51:00,2025-06-16 19:57:00,756,755,7,6,0,90,90,296,262,1783,70560.0,74547.8,Completed,False
104899,FA104899,20250616,11,18,1,2025-06-16 17:30:00,2025-06-16 17:30:00,2025-06-16 23:43:00,2025-06-16 23:52:00,373,382,0,9,0,90,90,296,254,1816,34813.3,32507.2,Completed,False
104900,FA104900,20250616,12,5,1,2025-06-16 14:15:00,2025-06-16 14:22:00,2025-06-16 17:00:00,2025-06-16 17:08:00,165,166,7,8,0,45,115,180,145,523,6600.0,6731.9,Completed,False
104901,FA104901,20250616,12,5,1,2025-06-16 11:00:00,2025-06-16 11:00:00,2025-06-16 13:45:00,2025-06-16 13:42:00,165,162,0,0,0,45,45,180,147,517,6600.0,6746.4,Completed,False
104902,FA104902,20250616,13,14,6,2025-06-16 17:00:00,2025-06-16 17:18:00,2025-06-16 23:54:00,2025-06-17 00:10:00,414,412,18,16,0,90,90,296,259,1444,38640.0,35228.7,Completed,False
104903,FA104903,20250616,14,17,1,2025-06-16 10:15:00,2025-06-16 10:20:00,2025-06-16 17:18:00,2025-06-16 17:22:00,423,422,5,4,0,90,90,296,271,1494,39480.0,38780.5,Completed,False
104904,FA104904,20250616,15,13,1,2025-06-16 12:15:00,2025-06-16 12:15:00,2025-06-16 15:59:00,2025-06-16 16:05:00,224,230,0,6,0,90,90,296,230,1247,20906.7,20721.1,Completed,False
104905,FA104905,20250616,16,15,1,2025-06-16 16:30:00,2025-06-16 16:30:00,2025-06-16 22:43:00,2025-06-16 22:44:00,373,374,0,1,0,90,90,296,243,2369,34813.3,34195.3,Completed,False
104906,FA104906,20250616,17,17,1,2025-06-16 13:45:00,2025-06-16 13:46:00,2025-06-16 19:21:00,2025-06-16 19:27:00,336,341,1,6,0,90,90,296,219,1571,31360.0,36654.8,Completed,False
104907,FA104907,20250616,18,6,5,2025-06-16 20:00:00,2025-06-16 20:28:00,2025-06-16 22:43:00,2025-06-16 23:18:00,163,170,28,35,0,45,45,180,142,675,6520.0,6976.1,Completed,False
104908,FA104908,20250616,18,3,1,2025-06-16 20:00:00,2025-06-16 20:00:00,2025-06-16 22:43:00,2025-06-16 22:50:00,163,170,0,7,0,45,45,180,147,796,6520.0,6793.5,Completed,False
104909,FA104909,20250616,19,10,1,2025-06-16 09:00:00,2025-06-16 09:07:00,2025-06-16 11:00:00,2025-06-16 11:07:00,120,120,7,7,0,45,45,189,140,914,5200.0,5573.6,Completed,False
